number_of_snps	CellType
1	astrocyte-ENCODE
2	astrocyte-ENCODE
0	astrocyte-ENCODE
1	astrocyte-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
4	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
4	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
4	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
4	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
4	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
4	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
4	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
4	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
4	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
4	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
4	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
5	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
5	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
4	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
4	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
4	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
4	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
4	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
4	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
